Time (s),Trace #1 (pA),Trace #1 (mmHg)
19.5382,92.6208,-182.648
19.5383,91.2476,-182.648
19.5384,88.9587,-182.8
19.5385,90.332,-182.8
19.5386,89.1113,-182.8
19.5387,90.332,-182.8
19.5388,88.1958,-182.8
19.5389,91.5527,-182.8
19.539,89.7217,-182.8
19.5391,89.5691,-182.953
19.5392,89.5691,-182.953
19.5393,91.095,-182.953
19.5394,89.4165,-183.105
19.5395,90.9424,-183.105
19.5396,86.2122,-182.953
19.5397,89.5691,-182.953
19.5398,90.7898,-183.105
19.5399,91.095,-183.105
19.54,89.5691,-183.105
19.5401,88.8062,-183.105
19.5402,89.4165,-183.105
19.5403,93.0786,-183.105
19.5404,90.9424,-183.105
19.5405,88.6536,-183.105
19.5406,87.1277,-183.105
19.5407,91.2476,-183.105
19.5408,90.0269,-183.105
19.5409,92.4683,-183.105
19.541,87.2803,-183.105
19.5411,90.1794,-183.105
19.5412,89.4165,-183.258
19.5413,89.4165,-183.258
19.5414,89.2639,-183.258
19.5415,91.8579,-183.258
19.5416,91.5527,-183.411
19.5417,92.0105,-183.258
19.5418,91.5527,-183.258
19.5419,91.8579,-183.258
19.542,89.5691,-183.258
19.5421,90.7898,-183.411
19.5422,91.4001,-183.411
19.5423,94.4519,-183.411
19.5424,91.5527,-183.411
19.5425,91.5527,-183.411
19.5426,91.8579,-183.411
19.5427,89.4165,-183.411
19.5428,91.4001,-183.563
19.5429,91.095,-183.563
19.543,90.332,-183.563
19.5431,91.5527,-183.563
19.5432,91.7053,-183.411
19.5433,89.7217,-183.411
19.5434,87.738,-183.411
19.5435,91.095,-183.563
19.5436,87.4329,-183.563
19.5437,92.0105,-183.563
19.5438,89.8743,-183.563
19.5439,91.4001,-183.563
19.544,90.1794,-183.563
19.5441,89.2639,-183.563
19.5442,88.6536,-183.563
19.5443,90.0269,-183.563
19.5444,88.9587,-183.563
19.5445,91.5527,-183.563
19.5446,90.6372,-183.716
19.5447,87.5854,-183.716
19.5448,88.501,-183.716
19.5449,91.8579,-183.716
19.545,91.095,-183.716
19.5451,93.689,-183.716
19.5452,90.7898,-183.716
19.5453,92.6208,-183.868
19.5454,91.8579,-183.868
19.5455,90.0269,-183.868
19.5456,89.8743,-183.868
19.5457,90.9424,-183.868
19.5458,90.9424,-183.868
19.5459,92.0105,-183.868
19.546,89.2639,-183.868
19.5461,92.926,-183.868
19.5462,91.8579,-184.021
19.5463,91.095,-183.868
19.5464,91.5527,-183.868
19.5465,88.8062,-183.868
19.5466,90.1794,-183.868
19.5467,90.1794,-183.868
19.5468,90.7898,-183.868
19.5469,90.7898,-184.021
19.547,91.2476,-184.021
19.5471,92.3157,-184.021
19.5472,90.0269,-184.021
19.5473,88.3484,-184.021
19.5474,91.4001,-184.021
19.5475,89.7217,-184.021
19.5476,90.9424,-184.021
19.5477,92.6208,-184.174
19.5478,90.1794,-184.021
19.5479,90.0269,-184.174
19.548,91.095,-184.174
19.5481,91.7053,-184.174
19.5482,91.7053,-184.021
19.5483,90.1794,-184.021
19.5484,90.6372,-184.174
19.5485,89.8743,-184.174
19.5486,90.6372,-184.174
19.5487,91.5527,-184.174
19.5488,91.4001,-184.174
19.5489,92.1631,-184.174
19.549,91.4001,-184.174
19.5491,92.6208,-184.326
19.5492,88.501,-184.326
19.5493,88.8062,-184.326
19.5494,91.4001,-184.326
19.5495,91.4001,-184.326
19.5496,92.1631,-184.326
19.5497,87.1277,-184.326
19.5498,90.9424,-184.326
19.5499,91.7053,-184.326
19.55,88.8062,-184.326
19.5501,90.1794,-184.326
19.5502,88.3484,-184.326
19.5503,90.0269,-184.479
19.5504,87.2803,-184.479
19.5505,88.501,-184.479
19.5506,89.7217,-184.479
19.5507,90.7898,-184.479
19.5508,91.8579,-184.479
19.5509,91.8579,-184.479
19.551,90.9424,-184.479
19.5511,90.332,-184.479
19.5512,90.9424,-184.631
19.5513,89.5691,-184.631
19.5514,89.5691,-184.631
19.5515,91.4001,-184.631
19.5516,89.2639,-184.631
19.5517,92.3157,-184.631
19.5518,88.8062,-184.631
19.5519,91.5527,-184.631
19.552,90.332,-184.631
19.5521,92.7734,-184.631
19.5522,90.6372,-184.631
19.5523,90.332,-184.631
19.5524,90.6372,-184.631
19.5525,91.5527,-184.631
19.5526,91.2476,-184.631
19.5527,90.6372,-184.631
19.5528,89.1113,-184.784
19.5529,89.1113,-184.784
19.553,94.2993,-184.784
19.5531,88.501,-184.784
19.5532,92.6208,-184.784
19.5533,92.3157,-184.784
19.5534,90.1794,-184.784
19.5535,91.5527,-184.784
19.5536,92.0105,-184.784
19.5537,90.0269,-184.784
19.5538,89.5691,-184.784
19.5539,91.095,-184.937
19.554,90.4846,-184.937
19.5541,90.7898,-184.937
19.5542,91.5527,-184.937
19.5543,92.1631,-184.937
19.5544,92.4683,-184.937
19.5545,91.095,-184.937
19.5546,92.4683,-184.937
19.5547,91.8579,-184.937
19.5548,91.7053,-184.937
19.5549,90.0269,-185.089
19.555,87.8906,-184.937
19.5551,90.332,-184.937
19.5552,92.7734,-184.937
19.5553,89.5691,-184.937
19.5554,90.7898,-184.937
19.5555,93.0786,-185.089
19.5556,90.332,-185.089
19.5557,89.1113,-185.089
19.5558,92.4683,-185.089
19.5559,91.095,-185.089
19.556,88.9587,-185.089
19.5561,91.5527,-185.089
19.5562,91.095,-185.089
19.5563,87.4329,-185.089
19.5564,89.5691,-185.089
19.5565,91.7053,-185.089
19.5566,89.5691,-185.089
19.5567,90.6372,-185.242
19.5568,91.4001,-185.242
19.5569,91.4001,-185.242
19.557,91.7053,-185.242
19.5571,91.095,-185.242
19.5572,92.926,-185.242
19.5573,92.6208,-185.242
19.5574,92.6208,-185.242
19.5575,88.8062,-185.242
19.5576,89.4165,-185.242
19.5577,90.6372,-185.242
19.5578,89.4165,-185.242
19.5579,92.1631,-185.242
19.558,91.7053,-185.242
19.5581,90.9424,-185.394
19.5582,90.1794,-185.394
19.5583,89.4165,-185.394
19.5584,91.8579,-185.394
19.5585,93.3838,-185.394
19.5586,88.9587,-185.394
19.5587,89.5691,-185.394
19.5588,92.0105,-185.394
19.5589,91.5527,-185.547
19.559,91.2476,-185.394
19.5591,92.7734,-185.394
19.5592,90.6372,-185.547
19.5593,88.501,-185.547
19.5594,89.8743,-185.547
19.5595,92.3157,-185.547
19.5596,90.1794,-185.547
19.5597,89.4165,-185.547
19.5598,92.3157,-185.547
19.5599,92.926,-185.547
19.56,90.7898,-185.547
19.5601,89.4165,-185.547
19.5602,91.7053,-185.547
19.5603,91.2476,-185.547
19.5604,94.9097,-185.547
19.5605,92.1631,-185.547
19.5606,92.0105,-185.547
19.5607,92.926,-185.699
19.5608,88.6536,-185.699
19.5609,90.6372,-185.699
19.561,93.5364,-185.699
19.5611,92.0105,-185.699
19.5612,92.7734,-185.699
19.5613,88.1958,-185.699
19.5614,89.5691,-185.699
19.5615,92.1631,-185.699
19.5616,89.2639,-185.699
19.5617,89.1113,-185.699
19.5618,94.7571,-185.699
19.5619,90.9424,-185.852
19.562,94.1467,-185.852
19.5621,90.0269,-185.852
19.5622,92.4683,-185.852
19.5623,90.9424,-185.852
19.5624,92.4683,-185.852
19.5625,92.926,-185.852
19.5626,90.0269,-185.852
19.5627,89.7217,-186.005
19.5628,91.7053,-186.005
19.5629,90.6372,-185.852
19.563,93.9941,-185.699
19.5631,93.2312,-185.852
19.5632,91.095,-185.852
19.5633,92.6208,-185.852
19.5634,86.5173,-185.852
19.5635,88.0432,-186.005
19.5636,92.1631,-186.005
19.5637,89.8743,-185.852
19.5638,91.8579,-185.852
19.5639,90.332,-185.852
19.564,91.8579,-186.005
19.5641,90.4846,-186.005
19.5642,90.332,-186.005
19.5643,89.2639,-186.005
19.5644,92.6208,-186.005
19.5645,91.095,-186.005
19.5646,92.926,-186.005
19.5647,106.659,-186.005
19.5648,113.525,-186.005
19.5649,116.577,-186.157
19.565,115.356,-186.157
19.5651,117.798,-186.157
19.5652,115.967,-186.157
19.5653,117.035,-186.005
19.5654,117.645,-186.005
19.5655,116.882,-186.005
19.5656,116.272,-186.157
19.5657,119.019,-186.157
19.5658,115.967,-186.157
19.5659,115.662,-186.157
19.566,116.272,-186.157
19.5661,134.43,-186.157
19.5662,142.059,-186.157
19.5663,139.923,-186.157
19.5664,142.212,-186.31
19.5665,141.144,-186.31
19.5666,141.144,-186.31
19.5667,142.059,-186.31
19.5668,142.822,-186.31
19.5669,143.738,-186.31
19.567,141.602,-186.31
19.5671,141.144,-186.31
19.5672,140.991,-186.31
19.5673,142.059,-186.31
19.5674,143.127,-186.462
19.5675,140.228,-186.462
19.5676,140.228,-186.31
19.5677,141.602,-186.31
19.5678,141.144,-186.31
19.5679,141.296,-186.31
19.568,143.127,-186.31
19.5681,142.365,-186.462
19.5682,140.686,-186.462
19.5683,142.365,-186.462
19.5684,139.771,-186.462
19.5685,139.771,-186.462
19.5686,141.144,-186.615
19.5687,142.212,-186.615
19.5688,141.754,-186.462
19.5689,141.907,-186.462
19.569,136.108,-186.615
19.5691,138.55,-186.615
19.5692,141.296,-186.615
19.5693,141.144,-186.615
19.5694,140.686,-186.615
19.5695,142.517,-186.615
19.5696,145.416,-186.615
19.5697,140.839,-186.615
19.5698,142.67,-186.615
19.5699,140.228,-186.615
19.57,144.196,-186.615
19.5701,139.618,-186.615
19.5702,139.618,-186.768
19.5703,137.482,-186.768
19.5704,140.228,-186.768
19.5705,143.585,-186.768
19.5706,141.907,-186.768
19.5707,139.923,-186.768
19.5708,139.771,-186.768
19.5709,143.127,-186.768
19.571,140.381,-186.768
19.5711,141.296,-186.768
19.5712,140.228,-186.768
19.5713,141.754,-186.768
19.5714,143.738,-186.768
19.5715,143.127,-186.768
19.5716,140.686,-186.768
19.5717,140.228,-186.92
19.5718,139.465,-186.92
19.5719,141.144,-186.92
19.572,139.618,-186.92
19.5721,142.212,-186.92
19.5722,142.212,-186.92
19.5723,143.28,-186.92
19.5724,136.871,-186.92
19.5725,140.228,-186.92
19.5726,142.975,-186.92
19.5727,141.449,-186.92
19.5728,141.449,-186.92
19.5729,139.618,-186.92
19.573,138.397,-186.92
19.5731,138.245,-186.92
19.5732,141.144,-186.92
19.5733,141.907,-186.92
19.5734,139.16,-186.92
19.5735,142.365,-187.073
19.5736,140.991,-187.073
19.5737,139.618,-187.073
19.5738,137.939,-186.92
19.5739,139.771,-187.073
19.574,141.449,-187.225
19.5741,139.008,-187.073
19.5742,141.296,-187.073
19.5743,140.228,-187.225
19.5744,143.585,-187.225
19.5745,142.517,-187.225
19.5746,143.433,-187.225
19.5747,142.67,-187.225
19.5748,142.975,-187.225
19.5749,141.602,-187.225
19.575,142.212,-187.073
19.5751,140.228,-187.073
19.5752,142.365,-187.073
19.5753,139.771,-187.225
19.5754,140.686,-187.225
19.5755,143.585,-187.225
19.5756,140.381,-187.225
19.5757,142.059,-187.378
19.5758,140.991,-187.378
19.5759,139.008,-187.378
19.576,139.008,-187.378
19.5761,139.465,-187.378
19.5762,141.602,-187.225
19.5763,143.738,-187.225
19.5764,144.806,-187.225
19.5765,141.449,-187.378
19.5766,144.196,-187.378
19.5767,142.975,-187.378
19.5768,144.958,-187.378
19.5769,140.991,-187.531
19.577,141.754,-187.531
19.5771,141.602,-187.531
19.5772,139.16,-187.531
19.5773,142.822,-187.531
19.5774,141.144,-187.531
19.5775,145.721,-187.531
19.5776,143.28,-187.531
19.5777,143.585,-187.378
19.5778,141.296,-187.378
19.5779,142.212,-187.378
19.578,141.144,-187.378
19.5781,142.822,-187.531
19.5782,140.228,-187.531
19.5783,143.89,-187.531
19.5784,143.738,-187.531
19.5785,139.16,-187.531
19.5786,141.754,-187.531
19.5787,142.059,-187.531
19.5788,137.482,-187.531
19.5789,142.365,-187.531
19.579,142.059,-187.683
19.5791,140.228,-187.683
19.5792,142.822,-187.683
19.5793,143.28,-187.683
19.5794,140.533,-187.683
19.5795,142.67,-187.683
19.5796,141.144,-187.683
19.5797,142.365,-187.683
19.5798,142.059,-187.683
19.5799,142.517,-187.683
19.58,141.754,-187.683
19.5801,143.89,-187.683
19.5802,142.059,-187.683
19.5803,142.212,-187.683
19.5804,142.517,-187.683
19.5805,140.991,-187.683
19.5806,141.907,-187.683
19.5807,141.144,-187.683
19.5808,142.059,-187.683
19.5809,140.381,-187.836
19.581,145.264,-187.836
19.5811,142.517,-187.836
19.5812,142.975,-187.836
19.5813,141.296,-187.836
19.5814,141.907,-187.836
19.5815,142.517,-187.683
19.5816,143.433,-187.683
19.5817,142.365,-187.836
19.5818,141.296,-187.836
19.5819,143.738,-187.836
19.582,139.008,-187.836
19.5821,145.111,-187.836
19.5822,140.839,-187.836
19.5823,142.212,-187.836
19.5824,139.008,-187.988
19.5825,141.296,-187.988
19.5826,140.076,-187.988
19.5827,144.653,-187.988
19.5828,138.55,-187.988
19.5829,138.855,-187.988
19.583,140.839,-187.988
19.5831,140.839,-187.988
19.5832,138.55,-187.988
19.5833,144.653,-187.988
19.5834,141.296,-187.988
19.5835,136.719,-187.988
19.5836,141.296,-187.988
19.5837,139.618,-187.988
19.5838,140.533,-187.988
19.5839,142.67,-187.988
19.584,141.449,-187.988
19.5841,138.397,-187.988
19.5842,144.348,-187.988
19.5843,140.076,-187.988
19.5844,142.975,-188.141
19.5845,140.533,-188.141
19.5846,140.839,-188.141
19.5847,140.839,-188.141
19.5848,144.653,-188.141
19.5849,144.653,-188.141
19.585,139.16,-188.141
19.5851,136.719,-188.141
19.5852,137.482,-188.141
19.5853,141.449,-188.141
19.5854,144.806,-188.141
19.5855,138.092,-188.141
19.5856,142.365,-188.141
19.5857,140.533,-188.141
19.5858,140.686,-188.141
19.5859,139.771,-188.141
19.586,142.67,-188.293
19.5861,143.28,-188.293
19.5862,140.991,-188.293
19.5863,142.822,-188.293
19.5864,140.839,-188.293
19.5865,145.264,-188.293
19.5866,143.433,-188.293
19.5867,142.365,-188.293
19.5868,142.517,-188.293
19.5869,141.907,-188.293
19.587,140.686,-188.293
19.5871,142.365,-188.293
19.5872,141.296,-188.293
19.5873,142.67,-188.293
19.5874,142.822,-188.293
19.5875,142.059,-188.446
19.5876,142.975,-188.293
19.5877,145.111,-188.293
19.5878,144.501,-188.293
19.5879,142.212,-188.293
19.588,140.991,-188.293
19.5881,144.653,-188.293
19.5882,139.923,-188.293
19.5883,142.517,-188.293
19.5884,141.296,-188.446
19.5885,140.381,-188.446
19.5886,141.907,-188.446
19.5887,143.433,-188.446
19.5888,143.89,-188.446
19.5889,142.67,-188.446
19.589,145.416,-188.446
19.5891,140.533,-188.446
19.5892,141.754,-188.599
19.5893,142.975,-188.599
19.5894,143.585,-188.599
19.5895,144.806,-188.599
19.5896,144.501,-188.599
19.5897,139.618,-188.599
19.5898,140.686,-188.599
19.5899,142.517,-188.599
19.59,139.771,-188.599
19.5901,144.958,-188.599
19.5902,140.228,-188.599
19.5903,140.839,-188.599
19.5904,140.686,-188.599
19.5905,141.449,-188.599
19.5906,139.923,-188.599
19.5907,139.923,-188.599
19.5908,140.533,-188.599
19.5909,144.501,-188.599
19.591,140.381,-188.599
19.5911,143.433,-188.599
19.5912,142.975,-188.599
19.5913,142.365,-188.599
19.5914,143.28,-188.751
19.5915,140.991,-188.751
19.5916,141.754,-188.751
19.5917,144.348,-188.751
19.5918,140.686,-188.751
19.5919,143.28,-188.751
19.592,140.839,-188.751
19.5921,138.397,-188.751
19.5922,144.806,-188.751
19.5923,140.839,-188.751
19.5924,143.738,-188.751
19.5925,141.602,-188.751
19.5926,141.602,-188.751
19.5927,143.433,-188.751
19.5928,138.55,-188.751
19.5929,141.907,-188.751
19.593,142.67,-188.751
19.5931,141.754,-188.751
19.5932,141.754,-188.904
19.5933,142.975,-188.751
19.5934,139.16,-188.904
19.5935,141.144,-188.904
19.5936,143.585,-188.904
19.5937,140.991,-188.904
19.5938,142.822,-188.904
19.5939,142.212,-188.904
19.594,142.365,-188.904
19.5941,143.585,-188.904
19.5942,143.585,-188.904
19.5943,140.228,-188.904
19.5944,141.754,-188.904
19.5945,140.686,-188.904
19.5946,144.653,-188.904
19.5947,144.806,-188.904
19.5948,141.296,-188.904
19.5949,142.059,-188.904
19.595,143.28,-188.904
19.5951,143.433,-188.904
19.5952,143.433,-188.904
19.5953,142.517,-188.904
19.5954,144.348,-188.904
19.5955,144.653,-188.904
19.5956,141.602,-188.904
19.5957,141.754,-188.904
19.5958,144.348,-188.904
19.5959,144.501,-189.056
19.596,142.212,-189.056
19.5961,140.839,-189.056
19.5962,142.822,-189.056
19.5963,142.365,-188.904
19.5964,142.67,-188.904
19.5965,142.67,-189.056
19.5966,141.449,-189.056
19.5967,140.991,-189.056
19.5968,140.991,-189.056
19.5969,144.196,-189.056
19.597,144.196,-189.056
19.5971,141.602,-189.056
19.5972,140.076,-189.056
19.5973,140.076,-189.209
19.5974,138.245,-189.056
19.5975,143.127,-189.056
19.5976,143.433,-189.056
19.5977,139.618,-189.056
19.5978,139.618,-189.056
19.5979,140.686,-189.056
19.598,143.28,-189.056
19.5981,142.975,-189.056
19.5982,140.839,-189.056
19.5983,142.365,-189.209
19.5984,144.043,-189.209
19.5985,142.975,-189.209
19.5986,142.517,-189.209
19.5987,142.975,-189.209
19.5988,142.365,-189.209
19.5989,144.043,-189.209
19.599,142.059,-189.209
19.5991,144.653,-189.362
19.5992,140.991,-189.209
19.5993,142.212,-189.209
19.5994,144.043,-189.209
19.5995,140.991,-189.209
19.5996,143.89,-189.209
19.5997,141.296,-189.209
19.5998,141.296,-189.362
19.5999,145.416,-189.362
19.6,142.365,-189.362
19.6001,141.907,-189.209
19.6002,144.806,-189.209
19.6003,140.839,-189.209
19.6004,141.296,-189.362
19.6005,142.67,-189.362
19.6006,143.28,-189.362
19.6007,140.533,-189.362
19.6008,139.16,-189.362
19.6009,142.67,-189.362
19.601,142.975,-189.362
19.6011,139.16,-189.514
19.6012,141.602,-189.514
19.6013,141.754,-189.514
19.6014,141.602,-189.514
19.6015,141.754,-189.514
19.6016,141.449,-189.514
19.6017,142.365,-189.362
19.6018,140.381,-189.362
19.6019,141.602,-189.362
19.602,139.008,-189.514
19.6021,142.059,-189.514
19.6022,139.465,-189.514
19.6023,142.975,-189.514
19.6024,141.449,-189.514
19.6025,141.907,-189.514
19.6026,143.28,-189.514
19.6027,142.365,-189.514
19.6028,141.449,-189.514
19.6029,139.618,-189.514
19.603,142.975,-189.514
19.6031,142.365,-189.667
19.6032,142.517,-189.514
19.6033,140.991,-189.667
19.6034,142.822,-189.667
19.6035,142.212,-189.514
19.6036,141.907,-189.514
19.6037,141.602,-189.514
19.6038,141.449,-189.514
19.6039,143.585,-189.514
19.604,139.771,-189.514
19.6041,141.602,-189.667
19.6042,141.602,-189.667
19.6043,141.449,-189.667
19.6044,145.111,-189.667
19.6045,140.991,-189.667
19.6046,140.991,-189.667
19.6047,143.585,-189.667
19.6048,141.602,-189.667
19.6049,142.059,-189.667
19.605,143.738,-189.667
19.6051,142.517,-189.667
19.6052,141.754,-189.667
19.6053,142.517,-189.667
19.6054,142.212,-189.667
19.6055,142.059,-189.667
19.6056,139.16,-189.667
19.6057,143.89,-189.667
19.6058,140.228,-189.667
19.6059,141.907,-189.667
19.606,139.16,-189.819
19.6061,142.975,-189.819
19.6062,141.144,-189.819
19.6063,140.228,-189.819
19.6064,144.501,-189.667
19.6065,140.533,-189.819
19.6066,141.754,-189.819
19.6067,144.348,-189.819
19.6068,139.923,-189.819
19.6069,142.67,-189.819
19.607,141.754,-189.819
19.6071,140.839,-189.819
19.6072,140.228,-189.819
19.6073,139.465,-189.819
19.6074,142.212,-189.819
19.6075,142.212,-189.819
19.6076,142.365,-189.819
19.6077,144.653,-189.819
19.6078,142.822,-189.819
19.6079,142.212,-189.819
19.608,141.449,-189.819
19.6081,140.228,-189.819
19.6082,141.449,-189.819
19.6083,140.533,-189.972
19.6084,141.296,-189.972
19.6085,142.059,-189.972
19.6086,142.365,-190.125
19.6087,140.381,-190.125
19.6088,143.127,-190.125
19.6089,140.228,-190.125
19.609,138.245,-190.125
19.6091,139.465,-190.125
19.6092,145.264,-190.125
19.6093,141.907,-189.972
19.6094,143.89,-189.972
19.6095,140.839,-189.972
19.6096,144.348,-189.972
19.6097,139.008,-189.972
19.6098,140.839,-189.972
19.6099,140.381,-189.972
19.61,140.381,-189.972
19.6101,142.059,-189.972
19.6102,141.296,-189.972
19.6103,137.177,-189.972
19.6104,142.365,-190.125
19.6105,142.365,-190.125
19.6106,139.923,-190.125
19.6107,141.449,-190.125
19.6108,141.602,-190.125
19.6109,141.754,-190.125
19.611,142.975,-190.125
19.6111,141.907,-189.972
19.6112,143.28,-189.972
19.6113,144.958,-189.972
19.6114,139.923,-189.972
19.6115,142.517,-189.972
19.6116,141.602,-190.125
19.6117,144.806,-190.125
19.6118,143.433,-190.125
19.6119,140.076,-190.125
19.612,141.296,-190.125
19.6121,142.975,-190.277
19.6122,142.212,-190.277
19.6123,139.923,-190.277
19.6124,141.907,-190.277
19.6125,138.397,-190.277
19.6126,142.822,-190.277
19.6127,140.991,-190.125
19.6128,142.67,-190.277
19.6129,140.686,-190.277
19.613,142.822,-190.277
19.6131,142.212,-190.277
19.6132,139.771,-190.277
19.6133,141.754,-190.277
19.6134,138.855,-190.277
19.6135,142.975,-190.277
19.6136,142.212,-190.277
19.6137,144.043,-190.277
19.6138,143.738,-190.277
19.6139,140.228,-190.43
19.614,140.991,-190.125
19.6141,144.806,-190.125
19.6142,141.144,-190.277
19.6143,139.771,-190.43
19.6144,144.348,-190.277
19.6145,141.602,-190.43
19.6146,142.059,-190.43
19.6147,143.28,-190.43
19.6148,143.28,-190.43
19.6149,142.059,-190.277
19.615,141.449,-190.277
19.6151,142.059,-190.277
19.6152,141.754,-190.43
19.6153,141.754,-190.43
19.6154,143.433,-190.43
19.6155,140.076,-190.43
19.6156,142.975,-190.43
19.6157,144.501,-190.43
19.6158,142.517,-190.43
19.6159,138.092,-190.43
19.616,142.822,-190.43
19.6161,142.822,-190.43
19.6162,142.059,-190.43
19.6163,143.738,-190.43
19.6164,141.449,-190.43
19.6165,141.754,-190.43
19.6166,140.533,-190.43
19.6167,141.754,-190.43
19.6168,141.907,-190.43
19.6169,143.738,-190.582
19.617,144.043,-190.582
19.6171,143.585,-190.582
19.6172,142.212,-190.582
19.6173,140.839,-190.582
19.6174,141.754,-190.582
19.6175,141.754,-190.582
19.6176,139.313,-190.582
19.6177,140.839,-190.582
19.6178,141.754,-190.582
19.6179,139.465,-190.582
19.618,142.212,-190.582
19.6181,142.822,-190.582
19.6182,141.907,-190.582
19.6183,143.433,-190.582
19.6184,145.111,-190.582
19.6185,143.89,-190.582
19.6186,143.433,-190.582
19.6187,140.839,-190.582
19.6188,144.196,-190.582
19.6189,139.465,-190.582
